#The exact solution exp(-x^3/3)
#x              y              
0.000000        1.000000       
0.100000        0.999667       
0.200000        0.997337       
0.300000        0.991040       
0.400000        0.978893       
0.500000        0.959189       
0.600000        0.930531       
0.700000        0.891961       
0.800000        0.843103       
0.900000        0.784272       
1.000000        0.716531       
