#x               y              
0.000000        1.000000       
0.100000        1.000000       
0.200000        0.999000       
0.300000        0.995004       
0.400000        0.986049       
0.500000        0.970272       
0.600000        0.946015       
0.700000        0.911959       
0.800000        0.867273       
0.900000        0.811767       
1.000000        0.746014       
